,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Person,Returned
1212,4106,US-2019-155999,2019-08-07,2019-08-13,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,San Diego,California,92105.0,West,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,13.76,2,0.2,4.644,Anna Andreadi,Yes
1213,4144,CA-2019-112725,2019-01-30,2019-02-06,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110.0,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",12.74,7,0.0,5.733,Anna Andreadi,Yes
1214,4144,CA-2019-112725,2019-01-30,2019-02-06,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110.0,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",12.74,7,0.0,5.733,Anna Andreadi,Yes
1215,4144,CA-2019-112725,2019-01-30,2019-02-06,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110.0,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",12.74,7,0.0,5.733,Anna Andreadi,Yes
1216,4145,CA-2019-112725,2019-01-30,2019-02-06,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110.0,West,OFF-AR-10001227,Office Supplies,Art,Newell 338,8.82,3,0.0,2.3814,Anna Andreadi,Yes
1217,4145,CA-2019-112725,2019-01-30,2019-02-06,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110.0,West,OFF-AR-10001227,Office Supplies,Art,Newell 338,8.82,3,0.0,2.3814,Anna Andreadi,Yes
1218,4145,CA-2019-112725,2019-01-30,2019-02-06,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110.0,West,OFF-AR-10001227,Office Supplies,Art,Newell 338,8.82,3,0.0,2.3814,Anna Andreadi,Yes
1219,4146,CA-2019-112725,2019-01-30,2019-02-06,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110.0,West,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,120.784,1,0.2,-13.5882,Anna Andreadi,Yes
1220,4146,CA-2019-112725,2019-01-30,2019-02-06,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110.0,West,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,120.784,1,0.2,-13.5882,Anna Andreadi,Yes
1221,4146,CA-2019-112725,2019-01-30,2019-02-06,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110.0,West,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,120.784,1,0.2,-13.5882,Anna Andreadi,Yes
1222,4168,CA-2016-157924,2016-10-11,2016-10-13,First Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104.0,West,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,31.92,4,0.0,8.299199999999999,Anna Andreadi,Yes
1223,4168,CA-2016-157924,2016-10-11,2016-10-13,First Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104.0,West,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,31.92,4,0.0,8.299199999999999,Anna Andreadi,Yes
1224,4169,CA-2016-157924,2016-10-11,2016-10-13,First Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104.0,West,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,433.568,2,0.2,-65.03520000000005,Anna Andreadi,Yes
1225,4169,CA-2016-157924,2016-10-11,2016-10-13,First Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104.0,West,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,433.568,2,0.2,-65.03520000000005,Anna Andreadi,Yes
1226,4193,CA-2017-150875,2017-11-16,2017-11-20,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704.0,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,696.42,2,0.0,160.1766,Anna Andreadi,Yes
1227,4193,CA-2017-150875,2017-11-16,2017-11-20,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704.0,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,696.42,2,0.0,160.1766,Anna Andreadi,Yes
1228,4194,CA-2017-150875,2017-11-16,2017-11-20,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704.0,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,304.776,3,0.2,22.858199999999982,Anna Andreadi,Yes
1229,4194,CA-2017-150875,2017-11-16,2017-11-20,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704.0,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,304.776,3,0.2,22.858199999999982,Anna Andreadi,Yes
1230,4228,CA-2017-154970,2017-01-05,2017-01-10,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Seattle,Washington,98103.0,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,61.584,1,0.2,-6.928200000000004,Anna Andreadi,Yes
1231,4320,CA-2016-152345,2016-12-29,2017-01-03,Second Class,ST-20530,Shui Tom,Consumer,United States,Albuquerque,New Mexico,87105.0,West,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976000000000003,3,0.2,-5.694300000000001,Anna Andreadi,Yes
1232,4320,CA-2016-152345,2016-12-29,2017-01-03,Second Class,ST-20530,Shui Tom,Consumer,United States,Albuquerque,New Mexico,87105.0,West,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976000000000003,3,0.2,-5.694300000000001,Anna Andreadi,Yes
1233,4321,CA-2016-152345,2016-12-29,2017-01-03,Second Class,ST-20530,Shui Tom,Consumer,United States,Albuquerque,New Mexico,87105.0,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,0.0,7.989599999999999,Anna Andreadi,Yes
1234,4321,CA-2016-152345,2016-12-29,2017-01-03,Second Class,ST-20530,Shui Tom,Consumer,United States,Albuquerque,New Mexico,87105.0,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,0.0,7.989599999999999,Anna Andreadi,Yes
1235,4349,CA-2019-169894,2019-11-24,2019-11-29,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Mesa,Arizona,85204.0,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,20.724000000000004,2,0.7,-15.197599999999994,Anna Andreadi,Yes
1236,4349,CA-2019-169894,2019-11-24,2019-11-29,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Mesa,Arizona,85204.0,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,20.724000000000004,2,0.7,-15.197599999999994,Anna Andreadi,Yes
1237,4350,CA-2019-169894,2019-11-24,2019-11-29,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Mesa,Arizona,85204.0,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,415.87200000000007,8,0.2,-41.5872,Anna Andreadi,Yes
1238,4350,CA-2019-169894,2019-11-24,2019-11-29,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Mesa,Arizona,85204.0,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,415.87200000000007,8,0.2,-41.5872,Anna Andreadi,Yes
1239,4496,CA-2019-112753,2019-06-18,2019-06-23,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032.0,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",917.9235,9,0.15,75.5936999999999,Anna Andreadi,Yes
1240,4496,CA-2019-112753,2019-06-18,2019-06-23,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032.0,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",917.9235,9,0.15,75.5936999999999,Anna Andreadi,Yes
1241,4497,CA-2019-112753,2019-06-18,2019-06-23,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032.0,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,38.88,6,0.0,19.0512,Anna Andreadi,Yes
1242,4497,CA-2019-112753,2019-06-18,2019-06-23,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032.0,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,38.88,6,0.0,19.0512,Anna Andreadi,Yes
1243,4510,CA-2019-167003,2019-05-23,2019-05-29,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Los Angeles,California,90036.0,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,3,0.2,-6.423300000000026,Anna Andreadi,Yes
1244,4634,CA-2017-130456,2017-08-21,2017-08-26,Standard Class,DS-13180,David Smith,Corporate,United States,San Francisco,California,94122.0,West,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,586.398,6,0.15,34.49399999999997,Anna Andreadi,Yes
1245,4634,CA-2017-130456,2017-08-21,2017-08-26,Standard Class,DS-13180,David Smith,Corporate,United States,San Francisco,California,94122.0,West,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,586.398,6,0.15,34.49399999999997,Anna Andreadi,Yes
1246,4635,CA-2017-130456,2017-08-21,2017-08-26,Standard Class,DS-13180,David Smith,Corporate,United States,San Francisco,California,94122.0,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,0.0,3.2391999999999967,Anna Andreadi,Yes
1247,4635,CA-2017-130456,2017-08-21,2017-08-26,Standard Class,DS-13180,David Smith,Corporate,United States,San Francisco,California,94122.0,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,0.0,3.2391999999999967,Anna Andreadi,Yes
1248,4667,CA-2018-116547,2018-01-10,2018-01-17,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98115.0,West,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,79.92,4,0.0,34.36560000000001,Anna Andreadi,Yes
1249,4667,CA-2018-116547,2018-01-10,2018-01-17,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98115.0,West,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,79.92,4,0.0,34.36560000000001,Anna Andreadi,Yes
1250,4668,CA-2018-116547,2018-01-10,2018-01-17,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98115.0,West,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,69.98,2,0.0,13.2962,Anna Andreadi,Yes
1251,4668,CA-2018-116547,2018-01-10,2018-01-17,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98115.0,West,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,69.98,2,0.0,13.2962,Anna Andreadi,Yes
1252,4719,CA-2017-109736,2017-10-10,2017-10-11,First Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94109.0,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,45.36,7,0.0,21.772800000000004,Anna Andreadi,Yes
1253,4720,CA-2017-142601,2017-04-18,2017-04-20,Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90004.0,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",947.17,7,0.0,9.471700000000084,Anna Andreadi,Yes
1254,4720,CA-2017-142601,2017-04-18,2017-04-20,Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90004.0,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",947.17,7,0.0,9.471700000000084,Anna Andreadi,Yes
1255,4721,CA-2017-142601,2017-04-18,2017-04-20,Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90004.0,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,61.96,2,0.0,27.882,Anna Andreadi,Yes
1256,4721,CA-2017-142601,2017-04-18,2017-04-20,Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90004.0,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,61.96,2,0.0,27.882,Anna Andreadi,Yes
1257,4750,CA-2018-123526,2018-12-24,2018-12-25,First Class,BV-11245,Benjamin Venier,Corporate,United States,Seattle,Washington,98103.0,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,33.4,5,0.0,16.032,Anna Andreadi,Yes
1258,4945,CA-2018-151372,2018-09-05,2018-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278.0,West,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2,0.0,46.1184,Anna Andreadi,Yes
1259,4945,CA-2018-151372,2018-09-05,2018-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278.0,West,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2,0.0,46.1184,Anna Andreadi,Yes
1260,4945,CA-2018-151372,2018-09-05,2018-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278.0,West,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2,0.0,46.1184,Anna Andreadi,Yes
1261,4946,CA-2018-151372,2018-09-05,2018-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278.0,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",11.68,2,0.2,3.9419999999999993,Anna Andreadi,Yes
1262,4946,CA-2018-151372,2018-09-05,2018-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278.0,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",11.68,2,0.2,3.9419999999999993,Anna Andreadi,Yes
1263,4946,CA-2018-151372,2018-09-05,2018-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278.0,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",11.68,2,0.2,3.9419999999999993,Anna Andreadi,Yes
1264,4947,CA-2018-151372,2018-09-05,2018-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278.0,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0.0,1.7876000000000003,Anna Andreadi,Yes
1265,4947,CA-2018-151372,2018-09-05,2018-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278.0,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0.0,1.7876000000000003,Anna Andreadi,Yes
1266,4947,CA-2018-151372,2018-09-05,2018-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278.0,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0.0,1.7876000000000003,Anna Andreadi,Yes
1267,4953,CA-2019-117926,2019-12-08,2019-12-12,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,San Francisco,California,94109.0,West,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69.48,1,0.0,20.843999999999998,Anna Andreadi,Yes
1268,5057,CA-2017-162166,2017-09-08,2017-09-11,First Class,NM-18520,Neoma Murray,Consumer,United States,Moreno Valley,California,92553.0,West,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,26.4,5,0.0,11.88,Anna Andreadi,Yes
1269,5057,CA-2017-162166,2017-09-08,2017-09-11,First Class,NM-18520,Neoma Murray,Consumer,United States,Moreno Valley,California,92553.0,West,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,26.4,5,0.0,11.88,Anna Andreadi,Yes
1270,5058,CA-2017-162166,2017-09-08,2017-09-11,First Class,NM-18520,Neoma Murray,Consumer,United States,Moreno Valley,California,92553.0,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,41.88,6,0.0,0.8375999999999983,Anna Andreadi,Yes
1271,5058,CA-2017-162166,2017-09-08,2017-09-11,First Class,NM-18520,Neoma Murray,Consumer,United States,Moreno Valley,California,92553.0,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,41.88,6,0.0,0.8375999999999983,Anna Andreadi,Yes
1272,5136,CA-2018-151323,2018-10-23,2018-10-28,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Seattle,Washington,98103.0,West,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,17.05,5,0.0,8.184000000000001,Anna Andreadi,Yes
1273,5164,CA-2017-161627,2017-07-06,2017-07-11,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Pasadena,California,91104.0,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.35200000000003,3,0.2,-17.035200000000003,Anna Andreadi,Yes
1274,5266,CA-2019-147452,2019-09-30,2019-10-03,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103.0,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0.0,5.7624,Anna Andreadi,Yes
1275,5266,CA-2019-147452,2019-09-30,2019-10-03,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103.0,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0.0,5.7624,Anna Andreadi,Yes
1276,5266,CA-2019-147452,2019-09-30,2019-10-03,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103.0,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0.0,5.7624,Anna Andreadi,Yes
1277,5267,CA-2019-147452,2019-09-30,2019-10-03,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103.0,West,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,167.94,3,0.0,82.2906,Anna Andreadi,Yes
1278,5267,CA-2019-147452,2019-09-30,2019-10-03,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103.0,West,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,167.94,3,0.0,82.2906,Anna Andreadi,Yes
1279,5267,CA-2019-147452,2019-09-30,2019-10-03,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103.0,West,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,167.94,3,0.0,82.2906,Anna Andreadi,Yes
1280,5268,CA-2019-147452,2019-09-30,2019-10-03,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103.0,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",3.89,1,0.0,1.0114,Anna Andreadi,Yes
1281,5268,CA-2019-147452,2019-09-30,2019-10-03,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103.0,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",3.89,1,0.0,1.0114,Anna Andreadi,Yes
1282,5268,CA-2019-147452,2019-09-30,2019-10-03,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103.0,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",3.89,1,0.0,1.0114,Anna Andreadi,Yes
1283,5396,CA-2016-104829,2016-11-18,2016-11-21,Second Class,JG-15805,John Grady,Corporate,United States,Provo,Utah,84604.0,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",21.98,7,0.0,9.890999999999998,Anna Andreadi,Yes
1284,5398,CA-2018-145492,2018-11-20,2018-11-27,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,90004.0,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39.0,12,0.0,11.31,Anna Andreadi,Yes
1285,5434,CA-2019-129707,2019-04-25,2019-04-29,Standard Class,LH-16750,Larry Hughes,Consumer,United States,Chandler,Arizona,85224.0,West,OFF-AR-10000246,Office Supplies,Art,Newell 318,8.895999999999999,4,0.2,0.6671999999999998,Anna Andreadi,Yes
1286,5457,CA-2019-130631,2019-12-29,2020-01-02,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,19.6,5,0.0,9.604,Anna Andreadi,Yes
1287,5457,CA-2019-130631,2019-12-29,2020-01-02,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,19.6,5,0.0,9.604,Anna Andreadi,Yes
1288,5458,CA-2019-130631,2019-12-29,2020-01-02,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026.0,West,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,68.46,2,0.0,20.538,Anna Andreadi,Yes
1289,5458,CA-2019-130631,2019-12-29,2020-01-02,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026.0,West,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,68.46,2,0.0,20.538,Anna Andreadi,Yes
1290,5462,CA-2019-101574,2019-09-28,2019-10-04,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Los Angeles,California,90032.0,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0.0,4.4352,Anna Andreadi,Yes
1291,5649,CA-2019-142342,2019-07-17,2019-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307.0,West,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,32.400000000000006,5,0.0,15.552,Anna Andreadi,Yes
1292,5649,CA-2019-142342,2019-07-17,2019-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307.0,West,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,32.400000000000006,5,0.0,15.552,Anna Andreadi,Yes
1293,5649,CA-2019-142342,2019-07-17,2019-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307.0,West,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,32.400000000000006,5,0.0,15.552,Anna Andreadi,Yes
1294,5649,CA-2019-142342,2019-07-17,2019-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307.0,West,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,32.400000000000006,5,0.0,15.552,Anna Andreadi,Yes
1295,5650,CA-2019-142342,2019-07-17,2019-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307.0,West,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",57.9,5,0.0,28.95,Anna Andreadi,Yes
1296,5650,CA-2019-142342,2019-07-17,2019-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307.0,West,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",57.9,5,0.0,28.95,Anna Andreadi,Yes
1297,5650,CA-2019-142342,2019-07-17,2019-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307.0,West,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",57.9,5,0.0,28.95,Anna Andreadi,Yes
1298,5650,CA-2019-142342,2019-07-17,2019-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307.0,West,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",57.9,5,0.0,28.95,Anna Andreadi,Yes
1299,5651,CA-2019-142342,2019-07-17,2019-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307.0,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,10.56,2,0.0,0.0,Anna Andreadi,Yes
1300,5651,CA-2019-142342,2019-07-17,2019-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307.0,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,10.56,2,0.0,0.0,Anna Andreadi,Yes
1301,5651,CA-2019-142342,2019-07-17,2019-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307.0,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,10.56,2,0.0,0.0,Anna Andreadi,Yes
1302,5651,CA-2019-142342,2019-07-17,2019-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307.0,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,10.56,2,0.0,0.0,Anna Andreadi,Yes
1303,5652,CA-2019-142342,2019-07-17,2019-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307.0,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.165,5,0.15,210.73499999999996,Anna Andreadi,Yes
1304,5652,CA-2019-142342,2019-07-17,2019-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307.0,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.165,5,0.15,210.73499999999996,Anna Andreadi,Yes
1305,5652,CA-2019-142342,2019-07-17,2019-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307.0,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.165,5,0.15,210.73499999999996,Anna Andreadi,Yes
1306,5652,CA-2019-142342,2019-07-17,2019-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307.0,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.165,5,0.15,210.73499999999996,Anna Andreadi,Yes
